Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200,EMA_50,EMA_12,EMA_26,MACD,Signal_Line,Daily_Return,Volatility
2024-04-25 00:00:00-04:00,168.73327450279362,169.80820075027214,167.3597550998357,169.09158325195312,50558300,0.0,0.0,,,171.84388298616943,168.06738433342568,169.50748225553554,-1.4400979221098567,-1.5339955913423764,0.005147286517951599,0.015133064638397265
2024-04-26 00:00:00-04:00,169.081624768213,170.53475474394267,168.38490238817732,168.5043487548828,44838400,0.0,0.0,,,171.7129208594523,168.1346096290345,169.433176070302,-1.2985664412675249,-1.486909761327406,-0.0034728783406996477,0.014997962237978509
2024-04-29 00:00:00-04:00,172.55520693212748,175.20270935632288,172.28648678772151,172.68460083007812,68169400,0.0,0.0,,,171.7510259563396,168.8346082753489,169.67402234880396,-0.8394140734550604,-1.3574106237529369,0.024807977396928527,0.015693805195738736
2024-04-30 00:00:00-04:00,172.51541154910535,174.1676137755898,169.20105955998108,169.52951049804688,65934800,0.0,0.0,,,171.66390770307322,168.94151630961014,169.6633177672664,-0.7218014576562553,-1.2302887905336004,-0.01827082621649545,0.016006200857449523
2024-05-01 00:00:00-04:00,168.78303163206596,171.89832652202932,168.31523926242042,168.5043487548828,50383100,0.0,0.0,,,171.54000343059516,168.87425976272903,169.57746821079354,-0.7032084480645153,-1.1248727220397834,-0.006047099057576055,0.0158091979978209
2024-05-02 00:00:00-04:00,171.69926693100732,172.6049939419865,170.08688513916925,172.21682739257812,94214900,0.0,0.0,,,171.56654554675137,169.38850093655196,169.77297629833313,-0.3844753617811705,-0.9767932499880609,0.0220319455558724,0.01611664563979093
2024-05-03 00:00:00-04:00,185.7727942523785,186.12115543095717,181.80155578938326,182.51817321777344,163224100,0.0,0.0,,,171.99602114169343,171.40845051827836,170.71706495903243,0.6913855592459299,-0.6431574881412628,0.059816139811429636,0.017901436535564117
2024-05-06 00:00:00-04:00,181.4930249418685,183.3343214775735,179.5720873686165,180.8560333251953,78569700,0.0,0.0,,,172.34347259986998,172.86192479626558,171.46809965282227,1.3938251434433084,-0.23576096182434858,-0.009106709010258007,0.018014118985071388
2024-05-07 00:00:00-04:00,182.58785409480518,184.0310366275269,180.46787458450643,181.54278564453125,77305800,0.0,0.0,,,172.7042299741704,174.19744184984492,172.21437268924518,1.9830691605997401,0.20800506266046917,0.0037972320121668623,0.017912283694688644
2024-05-08 00:00:00-04:00,181.9906634485607,182.20963072654146,180.5972339353124,181.8811798095703,45057100,0.0,0.0,171.58898376464845,,173.06411035987236,175.37955538211037,172.93043247593593,2.4491229061744377,0.6562286313632629,0.0018639912560427518,0.01783188022014458
2024-05-09 00:00:00-04:00,181.70204263297254,183.792179594264,181.2541604804327,183.70260620117188,48983000,0.0,0.0,171.6516879272461,,173.48130627521743,176.66002473888906,173.72837127039784,2.93165346849122,1.1113135987888545,0.01001437528340543,0.017544135811262004
2024-05-10 00:00:00-04:00,184.28063783698332,184.47000383075684,181.51992740382525,182.4368438720703,50759500,0.25,0.0,171.7024139404297,,173.8325038280352,177.54876614399387,174.37344331496618,3.1753228290276923,1.524115444836622,-0.006890279649682474,0.01746439903639543
2024-05-13 00:00:00-04:00,184.8188233059542,186.47326635748277,184.0015628078464,185.656005859375,72044800,0.0,0.0,171.83922088623046,,174.29617057436224,178.79603379251404,175.20918868862609,3.5868451038879527,1.9366613766468883,0.017645350133123516,0.017556459736539246
2024-05-14 00:00:00-04:00,186.8819036535792,187.66926595480425,185.6659889969534,186.8021697998047,52393600,0.0,0.0,172.08972229003905,,174.78660191653645,180.0277470244049,176.06792803019488,3.959818994210025,2.341292900159516,0.006173589349422137,0.017456026776616115
2024-05-15 00:00:00-04:00,187.28056849688068,190.0113806876588,186.74236879853999,189.08450317382812,70400000,0.0,0.0,172.48500274658204,,175.34730392662632,181.42109412431614,177.03211878157512,4.38897534274102,2.750829388675817,0.012217916828639597,0.017524876792101844
2024-05-16 00:00:00-04:00,189.83199615864385,190.45989075478766,189.02471179656044,189.2041015625,52845200,0.0,0.0,172.90258117675782,,175.89070775548413,182.61847988403673,177.9337471357177,4.684732748319021,3.137610060604458,0.0006325129064750357,0.01745792399729376
2024-05-17 00:00:00-04:00,188.87519880271202,190.17084727488813,188.54630236847427,189.23399353027344,41282900,0.0,0.0,173.3231460571289,,176.4139738642994,183.636251214227,178.7708024242033,4.865448790023692,3.483177806488305,0.00015798794807597716,0.017472563871616078
2024-05-20 00:00:00-04:00,188.69582178398366,191.27714266640717,188.37688635675946,190.40008544921875,44361300,0.0,0.0,173.73259521484374,,176.9624488284139,184.67684109653342,179.63223079642668,5.04461030010674,3.795464305211992,0.006162169371322523,0.017360095520616497
2024-05-21 00:00:00-04:00,190.44991454290118,192.08442053272114,190.28048580582154,191.70570373535156,42309400,0.0,0.0,174.12794647216796,,177.5406156875095,185.7582045794285,180.52656212523593,5.231642454192581,4.08269993500811,0.0068572358203118355,0.017358056099847117
2024-05-22 00:00:00-04:00,191.625965130265,192.17412585880137,189.63266445026173,190.2605438232422,34648500,0.0,0.0,174.48484008789063,,178.0394363987147,186.45087215539985,181.24759780656973,5.203274348830121,4.306814817772512,-0.00753842939438254,0.01725921625262422
2024-05-23 00:00:00-04:00,190.34027016979292,190.36020743395642,186.0048504863481,186.25401306152344,51005900,0.0,0.0,174.8034051513672,,178.36157666000133,186.42058614095734,181.61844338101076,4.802142759946577,4.405880406207325,-0.02105812735109669,0.01624227045410054
2024-05-24 00:00:00-04:00,188.1875250894915,189.94162421863646,187.41012383078694,189.3436279296875,36294600,0.0,0.0,175.14653839111327,,178.79224533724394,186.87028487768507,182.19067927350534,4.679605604179727,4.4606254458018055,0.01658817878540697,0.016412430267254845
2024-05-28 00:00:00-04:00,190.86848939299406,192.35350378297326,188.46657377923762,189.3535919189453,52280100,0.0,0.0,175.49743560791015,,179.2064157914283,187.25233211480202,182.7212653953898,4.531066719412223,4.474713700523889,5.262384251714103e-05,0.015759824366462796
2024-05-29 00:00:00-04:00,188.97487295416659,191.6060292626522,188.8752018363686,189.652587890625,53068000,0.0,0.0,175.83241577148436,,179.61606959923995,187.6216022341594,183.23469669133314,4.38690554282627,4.457152068984366,0.0015790351196911523,0.015182256319850715
2024-05-30 00:00:00-04:00,190.12102272627732,191.53626445370173,189.99146851693155,190.6492462158203,49947900,0.0,0.0,176.14035095214842,,180.04874319204703,188.0873936159534,183.7839225820359,4.3034710339175035,4.426415861970994,0.005255179147727107,0.015007373476226268
2024-05-31 00:00:00-04:00,190.79873376551856,191.92495345858123,189.2738600399137,191.60601806640625,75158300,0.0,0.0,176.41586517333985,,180.50196965770817,188.6287204544846,184.36333706235962,4.265383392124988,4.394209368001793,0.0050184927010035185,0.01488315746639936
2024-06-03 00:00:00-04:00,192.25384615761888,194.33685694398167,191.8751293663799,193.38006591796875,50080500,0.0,0.0,176.8721743774414,,181.0069930404635,189.359696679636,185.03124290351587,4.328453776120114,4.3810582496254575,0.00925883158298113,0.014546973857225372
2024-06-04 00:00:00-04:00,193.98801176077237,194.66574186569684,192.38340418619828,193.69898986816406,47471400,0.0,0.0,177.31674713134765,,181.50471840625568,190.02728024710186,185.67329823423057,4.353982012871285,4.375643002274623,0.0016492079919478986,0.014564383104003842
2024-06-05 00:00:00-04:00,194.74547082752238,196.24044634116564,194.2172473626493,195.21389770507812,54156800,0.0,0.0,177.82008361816406,,182.0423332807193,190.82522139448284,186.3800093061452,4.445212088337627,4.389556819487224,0.0078209382400245,0.014569913471005393
2024-06-06 00:00:00-04:00,195.0345211925245,195.84180559150522,193.51960831096955,193.8285675048828,41181800,0.0,0.0,178.3184063720703,,182.50453854441201,191.2872746422367,186.93175435790357,4.355520284333124,4.382749512456404,-0.007096473235159828,0.014680203606808991
2024-06-07 00:00:00-04:00,193.99796669662618,196.28030430445062,193.48968053965237,196.23046875,53103900,0.0,0.0,178.79310546875,,183.04281031718017,192.04776604343104,187.62054801657737,4.427218026853666,4.391643215335857,0.012391884622769522,0.01474495130111939
2024-06-10 00:00:00-04:00,196.2404356269631,196.63910486677477,191.50634675889475,192.4730987548828,97262100,0.0,0.0,179.2290853881836,,183.41262555003127,192.11320184519286,187.9799962194148,4.133205625778061,4.339955697424298,-0.019147739997014024,0.015324696886116191
2024-06-11 00:00:00-04:00,193.00133588013964,206.46609195915696,192.9814138224934,206.45611572265625,172373300,0.0,0.0,179.97358947753906,,184.31629183131068,194.31980398018723,189.34859766409934,4.971206316087887,4.466205821157016,0.0726492016714555,0.019441272539368483
2024-06-12 00:00:00-04:00,206.67538853844061,219.46241499269527,206.20696163392407,212.35630798339844,198134300,0.0,0.0,180.8597854614258,,185.41590030786313,197.09465074991203,191.05287250256592,6.041778247346116,4.781320306394836,0.028578432952154564,0.019293104901313047
2024-06-13 00:00:00-04:00,214.02069454325613,216.02395620562416,210.89121315624297,213.52236938476562,97862700,0.0,0.0,181.75317901611328,,186.51811478146715,199.62199207835107,192.71727967902515,6.904712399325916,5.205998724981052,0.005491060813970883,0.01912364492162599
2024-06-14 00:00:00-04:00,213.13367378271622,214.44924427717243,210.59221246372425,211.77822875976562,70122700,0.0,0.0,182.6282113647461,,187.50870748649845,201.49218233703021,194.1292018331541,7.362980503876116,5.637395080760065,-0.008168421088738831,0.019159575008609153
2024-06-17 00:00:00-04:00,212.65527993528355,218.21659070332575,212.0074632920053,215.94422912597656,93728300,0.0,0.0,183.57143524169922,,188.62382598216425,203.71557415071425,195.74512978077058,7.970444369943664,6.104004938596785,0.019671523322337015,0.016577952459722767
2024-06-18 00:00:00-04:00,216.86113841241473,217.89766325641614,212.28651711595563,213.5721893310547,79943300,0.0,0.0,184.48971221923827,,189.60219317231682,205.23197648615124,197.06565271042123,8.166323775730007,6.51646870602343,-0.010984501899043986,0.016639414714958767
2024-06-20 00:00:00-04:00,213.21339445126264,213.5223688231627,208.1504242370716,208.97763061523438,86172500,0.0,0.0,185.29181243896485,,190.36201424850967,205.80823096754864,197.9480214441111,7.860209523437533,6.785216869506251,-0.021512907322864816,0.01736444989402571
2024-06-21 00:00:00-04:00,209.6852627905662,211.18023828891836,206.41625091745033,206.79498291015625,246421400,0.0,0.0,186.08788208007812,,191.00644439210365,205.96003895871905,198.6033519230774,7.356687035641642,6.89951090273333,-0.010444408325677612,0.017581352882645184
2024-06-24 00:00:00-04:00,207.02421872275744,211.9875333707341,205.89799892378585,207.44281005859375,80727000,0.0,0.0,186.7523907470703,,191.65100775157384,206.188157589469,199.25812659978232,6.930030989686685,6.905614920124001,0.0031327024443283946,0.017550902668322595
2024-06-25 00:00:00-04:00,208.44940858434205,210.67194975002218,207.91122410230182,208.36968994140625,56713900,0.0,0.0,187.4053790283203,,192.30664234725356,206.52377795130548,199.93305721768039,6.590720733625091,6.842636082824219,0.004468122479398984,0.017425368334426053
2024-06-26 00:00:00-04:00,210.79155216910215,214.1402980033581,209.9344322470105,212.5356903076172,66213200,0.0,0.0,188.21852478027344,,193.0999383456992,207.44868754458417,200.86658559471275,6.582101949871429,6.790529256233661,0.01999331269045146,0.017491207268620912
2024-06-27 00:00:00-04:00,213.97087836680484,215.01736433595826,211.63872006367095,213.3828582763672,49772700,0.0,0.0,189.114501953125,,193.8953469704313,208.36163688793542,201.79371690446493,6.567919983470489,6.746007401681027,0.003986003327365095,0.017489246534619408
2024-06-28 00:00:00-04:00,215.0472324898511,215.34623061165473,209.5955543096767,209.9144744873047,82542700,0.0,0.0,189.9685821533203,,194.52354804952438,208.60053498014608,202.3952545031938,6.205280476952282,6.637862016735278,-0.016254275610885105,0.01783017793825019
2024-07-01 00:00:00-04:00,211.37956216985054,216.78140506529675,211.2101334408119,216.02395629882812,60402900,0.0,0.0,190.96396240234375,,195.36670131420294,209.74259979840485,203.4047879695371,6.337811828867757,6.577851979161775,0.02910462380664902,0.01841283507810091
2024-07-02 00:00:00-04:00,215.42595595595571,219.64179766849512,214.3794853085834,219.53216552734375,58046200,0.0,0.0,192.07011444091796,,196.31436657746337,211.24868683362624,204.5994085293746,6.649278304251624,6.592137244179745,0.01623990824268895,0.018513220234775994
2024-07-03 00:00:00-04:00,219.26308073535034,220.80789184570312,218.29632866276663,220.80789184570312,37369800,0.0,0.0,193.1850601196289,,197.27489698013946,212.71933375856116,205.80003692317672,6.9192968353844435,6.657569162420685,0.005811113443421556,0.01851265284823664
2024-07-05 00:00:00-04:00,220.90754038733803,225.69146503075916,220.90754038733803,225.5818328857422,60412400,0.0,0.0,194.37438446044922,,198.38497289800623,214.69817977812747,207.26535514262602,7.432824635501447,6.812620257036838,0.021620337027514536,0.018755241751988998
2024-07-08 00:00:00-04:00,226.32931907748747,227.08678305881674,222.50218547217585,227.056884765625,59085900,0.0,0.0,195.55100860595704,,199.50936159869715,216.59951900697325,208.7313943739593,7.868124633013963,7.0237211322322635,0.00653887709401646,0.018590436279676822
2024-07-09 00:00:00-04:00,227.1664984715379,228.631575647805,225.6117264169712,227.9139862060547,48076100,0.0,0.0,196.72745666503906,,200.6232684460445,218.3402062683704,210.15232710226263,8.187879166107763,7.256552739007363,0.0037748313217387253,0.017879946584522396
2024-07-10 00:00:00-04:00,228.5319341376685,232.29927134034506,228.48209857735924,232.19960021972656,62627700,0.0,0.0,198.00136169433594,,201.86155596658108,220.47242072242517,211.785458444297,8.686962278128163,7.542634646831524,0.018803646432638432,0.017925848109957156
2024-07-11 00:00:00-04:00,230.61492037011672,231.61157070495582,225.01375035477759,226.80772399902344,64710600,0.0,0.0,199.08382415771484,,202.83983706589257,221.44708276497875,212.89821885575822,8.548863909220529,7.743880499309325,-0.023220867803393608,0.01872174578772873
2024-07-12 00:00:00-04:00,228.1531925563972,231.86073301422448,227.91399100155513,229.76776123046875,53046500,0.0,0.0,200.2885891723633,,203.89583409195438,222.7271871442849,214.14781458721825,8.579372557066648,7.91097891086079,0.013050866078344159,0.018741248637336647
2024-07-15 00:00:00-04:00,235.68787221439834,236.43535998230433,232.3092281117703,233.61483764648438,62631300,0.0,0.0,201.5907989501953,,205.06128521173986,224.40221029846944,215.58981629531203,8.812394003157408,8.091261929320115,0.016743325501425765,0.018830345566096415
2024-07-16 00:00:00-04:00,234.2128217621178,235.47857190808813,231.55176727169922,234.03343200683594,43234300,0.0,0.0,202.82713104248046,,206.1974478311554,225.8839367151412,216.9560100517212,8.92792666342001,8.258594876140094,0.0017918141012300826,0.018851054319374887
2024-07-17 00:00:00-04:00,228.68140979310064,230.68468664215072,225.88082486496336,228.1133270263672,57345900,0.0,0.0,203.73903411865234,,207.05689407410486,226.2269198399452,217.78247797576904,8.444441864176156,8.295764273747308,-0.025295979850843864,0.019734287259396056
2024-07-18 00:00:00-04:00,229.50865061099643,229.66811832325195,221.52548646122014,223.4290771484375,66034600,0.0,0.0,204.59049499511718,,207.69894046917673,225.79648250279018,218.2007445811519,7.595737921638289,8.155759003325505,-0.02053474884169415,0.020299095357021162
2024-07-19 00:00:00-04:00,224.06692564873424,226.04028896611686,222.5320756847993,223.55862426757812,49151500,0.0,0.0,205.43081176757812,,208.3208888534278,225.45219662044985,218.5976245579242,6.854572062525648,7.895521615165534,0.0005798131594776379,0.020307036134931556
2024-07-22 00:00:00-04:00,226.24957960487185,227.01700459563804,222.34271224556252,223.20980834960938,48201800,0.0,0.0,206.2573843383789,,208.9047680493565,225.10721380955133,218.93926780175272,6.167946007798605,7.550006493692149,-0.0015602883543927026,0.020220873193339737
2024-07-23 00:00:00-04:00,223.61843101438217,226.17982967750157,221.93408951337017,224.25628662109375,39960300,0.0,0.0,207.06845794677736,,209.50678838550306,224.97630193440403,219.33312104762985,5.643180886774189,7.168641372308557,0.004688316697289974,0.020171436481913302
2024-07-24 00:00:00-04:00,223.24968592545983,224.04700927387208,216.40270265661363,217.80796813964844,61777600,0.0,0.0,207.7758804321289,,209.83232484644995,223.87348135059548,219.22014675814975,4.653334592445731,6.665580016335992,-0.028754237299668084,0.020633261670662126
2024-07-25 00:00:00-04:00,218.19665359620475,220.11023564894725,213.9010930254534,216.76148986816406,51391200,0.0,0.0,208.39799011230468,,210.1040568080858,222.7793288148368,219.0380240255582,3.741304789278587,6.0807249709245115,-0.004804591312350115,0.016148685380728223
2024-07-26 00:00:00-04:00,217.96741565742542,218.75477790382115,215.2864239407029,217.2299041748047,41601300,0.0,0.0,209.0065447998047,,210.3835018028591,221.92557117790878,218.9040892217987,3.0214819561100796,5.4688763679616255,0.0021609664471557988,0.015335131294038006
2024-07-29 00:00:00-04:00,216.23326096996,218.5654190781,215.0273073866339,217.50897216796875,36311800,0.0,0.0,209.5750341796875,,210.66293201325556,221.24609440714877,218.8007472178113,2.4453471893374683,4.864170532236795,0.0012846665574159921,0.0153106383174942
2024-07-30 00:00:00-04:00,218.45578591171193,219.59196666736065,215.3960621319004,218.0670928955078,41643800,0.0,0.0,210.15229400634766,,210.95329126353997,220.75701725151168,218.74640245319623,2.0106147983154585,4.293459385452528,0.002565966460951641,0.015220669780662777
2024-07-31 00:00:00-04:00,220.6982497488722,223.07028238181744,219.89096542123676,221.3361053466797,50036300,0.0,0.0,210.79433624267577,,211.36046044327094,220.8461077276914,218.93823229715795,1.9078754305334371,3.81634259446871,0.01499085628998742,0.01504660332931882
2024-08-01 00:00:00-04:00,223.61843367222977,223.72806581879624,216.29306274041448,217.62857055664062,62501000,0.0,0.0,211.3389059448242,,211.60626868301094,220.3511020090682,218.8412203163789,1.509881692689305,3.3550504141128292,-0.0167507004075631,0.015239666606188607
2024-08-02 00:00:00-04:00,218.41592196270943,224.84432899946665,216.98075820790513,219.12355041503906,105568600,0.0,0.0,211.88726287841797,,211.90106404505127,220.1622479176791,218.8621336570204,1.3001142606587166,2.944063183422007,0.006869409905944979,0.014681336006730588
2024-08-05 00:00:00-04:00,198.42310739676375,212.7848420736874,195.34346157584417,208.5690155029297,119548600,0.0,0.0,212.2534323120117,,211.77039547477202,218.37867370002533,218.09968046042107,0.2789932396042616,2.411049194658458,-0.04816704955774109,0.01716195884958258
