Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Volatility
2024-02-28 00:00:00-05:00,405.0873045429746,406.1988137086949,402.24898865810695,404.63079833984375,13183100,0.0,0.0,,
2024-02-29 00:00:00-05:00,405.5438047313932,411.0616749432697,402.8444125906921,410.50592041015625,31947300,0.0,0.0,0.01451971054704071,
2024-03-01 00:00:00-05:00,408.153876143975,412.71902889421233,407.76684684717014,412.3518371582031,17800300,0.0,0.0,0.004496687273602529,
2024-03-04 00:00:00-05:00,410.307447886493,414.18782621068357,409.19593875466035,411.7762451171875,17596000,0.0,0.0,-0.001395876019329556,
2024-03-05 00:00:00-05:00,410.8235170993726,411.1113283199567,397.60446252322527,399.5992126464844,26919200,0.0,0.0,-0.029571964422662744,
2024-03-06 00:00:00-05:00,399.91679432847235,402.0902036474927,395.37150921419715,399.04345703125,22344100,0.0,0.0,-0.0013907825582379907,
2024-03-07 00:00:00-05:00,403.04290164123864,406.67517415608603,399.19229481283145,406.0400390625,18718500,0.0,0.0,0.017533383665283564,
2024-03-08 00:00:00-05:00,404.8689575439801,407.3103404061873,401.2664565057241,403.14215087890625,17971700,0.0,0.0,-0.007136951789987633,
2024-03-11 00:00:00-04:00,400.70076560147066,402.60620101714727,398.2197078201783,401.4549865722656,16120800,0.0,0.0,-0.00418503573233997,
2024-03-12 00:00:00-04:00,404.5315189350478,412.4212950799544,403.70782104780903,412.13348388671875,22457000,0.0,0.0,0.026599488539497562,
2024-03-13 00:00:00-04:00,414.9321647542621,415.0115452878592,408.3325562328795,411.95489501953125,17115900,0.0,0.0,-0.0004333277303830707,
2024-03-14 00:00:00-04:00,417.05592096351893,424.5785058716351,414.8229687362819,421.9981994628906,34157300,0.0,0.0,0.024379621567266918,
2024-03-15 00:00:00-04:00,416.1131423873529,419.39806083838096,409.6623914264508,413.264892578125,45049800,0.0,0.0,-0.0206951283106922,
2024-03-18 00:00:00-04:00,411.111304092611,417.54221722990445,410.6448639845401,414.1580505371094,20106000,0.0,0.0,0.0021612238905959202,
2024-03-19 00:00:00-04:00,414.66420971411236,418.4751417976777,412.40148582557026,418.21710205078125,19837900,0.0,0.0,0.009800730683389602,
2024-03-20 00:00:00-04:00,418.8026102027015,422.73259778034867,417.4727666861834,422.0081481933594,17860100,0.0,0.0,0.009064780287530771,
2024-03-21 00:00:00-04:00,426.57326646256405,427.55578606152034,423.9235133811952,426.11676025390625,21296200,0.0,0.0,0.009735859551849968,
2024-03-22 00:00:00-04:00,426.4442947841674,426.6030558566972,422.8417934382558,425.4915466308594,17636500,0.0,0.0,-0.0014672354654022834,
2024-03-25 00:00:00-04:00,422.0180083068545,424.1715798565736,418.41550744623606,419.6560363769531,18060500,0.0,0.0,-0.01371475015217849,
2024-03-26 00:00:00-04:00,422.3852180529654,422.76234370981615,418.1575158713517,418.4552307128906,16725600,0.0,0.0,-0.0028614044836087205,
2024-03-27 00:00:00-04:00,421.2241115258407,421.23404544961727,415.83526074059097,418.2369079589844,16705000,0.0,0.0,-0.0005217350337198834,
2024-03-28 00:00:00-04:00,417.7704594727013,418.6735682140503,415.94440442920035,417.53228759765625,21871200,0.0,0.0,-0.001684739792015777,
2024-04-01 00:00:00-04:00,420.7378213676411,424.64797113919235,419.0209183546172,421.3531188964844,16316000,0.0,0.0,0.00915098403721526,
2024-04-02 00:00:00-04:00,416.9269168072685,419.17973696688534,414.6741269340057,418.2468566894531,17912000,0.0,0.0,-0.007372111579870277,
2024-04-03 00:00:00-04:00,416.54979735190346,420.0530500088036,415.91463197146663,417.26434326171875,16502300,0.0,0.0,-0.002349123279757004,
2024-04-04 00:00:00-04:00,421.769951509971,425.4220921238306,414.4061878822782,414.7138366699219,19370900,0.0,0.0,-0.006112447979282787,
2024-04-05 00:00:00-04:00,416.8276673390752,423.2784179752705,415.1504697507563,422.2958984375,16544300,0.0,0.0,0.018282635150205673,
2024-04-08 00:00:00-04:00,421.9485777283347,424.0425761054586,420.09272093696904,421.3729553222656,14272400,0.0,0.0,-0.002185536536464805,
2024-04-09 00:00:00-04:00,423.20896224870864,424.4991003259259,418.4254750382327,423.0501708984375,12512300,0.0,0.0,0.00398035886021475,
2024-04-10 00:00:00-04:00,418.99116993330387,420.81722505973426,416.5200457584293,420.0530700683594,16216600,0.0,0.0,-0.007084504477833264,
2024-04-11 00:00:00-04:00,422.5936238068228,426.11671379812606,419.1598179763637,424.6876220703125,17966400,0.0,0.0,0.011033253491514516,0.012201470466628448
2024-04-12 00:00:00-04:00,420.8370731015467,421.9585162359949,416.58950274190113,418.703369140625,19232100,0.0,0.0,-0.014090952075586305,0.01228163119181862
2024-04-15 00:00:00-04:00,423.3677157693319,423.5860500706515,410.2974897454758,410.50592041015625,20273500,0.0,0.0,-0.019578177140761377,0.012802659474303623
2024-04-16 00:00:00-04:00,411.42887810136665,415.2298454910269,410.5952462785095,411.43878173828125,16765600,0.0,0.0,0.0022724674157998948,0.012807079887064155
2024-04-17 00:00:00-04:00,414.0885872118868,415.70624190109544,407.22100522560083,408.7195739746094,15855500,0.0,0.0,-0.006609021522432923,0.011605338634575166
2024-04-18 00:00:00-04:00,407.5187363707615,408.76919927263555,400.88935677884103,401.2069091796875,21029900,0.0,0.0,-0.018380976281279326,0.012119963321551807
2024-04-19 00:00:00-04:00,400.9687488676842,402.4077746386735,394.7561698730406,396.095947265625,30276500,0.0,0.0,-0.012738967842085391,0.01188947144430581
2024-04-22 00:00:00-04:00,397.04862935947983,399.79766079093116,392.7514505668274,397.9219665527344,20286900,0.0,0.0,0.00461004284369726,0.011865557372297499
2024-04-23 00:00:00-04:00,401.1771473553241,405.10716505974153,400.0060952402287,404.48193359375,15734500,0.0,0.0,0.01648556147288316,0.01223071128466224
2024-04-24 00:00:00-04:00,406.45684392489727,409.3447990752087,403.6979086365787,405.96063232421875,15065300,0.0,0.0,0.0036557843692319736,0.011205302091721351
2024-04-25 00:00:00-04:00,391.04452101034235,396.8601368410158,385.08998167747234,396.0165710449219,40586500,0.0,0.0,-0.024495136935729023,0.012035075730509116
2024-04-26 00:00:00-04:00,409.04710666417816,409.87080464048637,402.6856699602139,403.2414245605469,29694700,0.0,0.0,0.018243816152848424,0.011629918181293216
2024-04-29 00:00:00-04:00,402.17947890315463,403.2413789354232,396.165397076456,399.20220947265625,19582100,0.0,0.0,-0.010016865435619748,0.011175072289568431
2024-04-30 00:00:00-04:00,398.44799719369325,399.112934090919,386.2213658866136,386.380126953125,28781400,0.0,0.0,-0.03211926741705451,0.012504428529254867
2024-05-01 00:00:00-04:00,389.63523841829954,398.67622906449674,387.3526772876393,391.9476013183594,23562500,0.0,0.0,0.014409318639490465,0.012684409297257062
2024-05-02 00:00:00-04:00,394.64702416400013,396.89981398666424,391.6598205584853,394.8256530761719,17709400,0.0,0.0,0.007342950302876794,0.012636036740421687
2024-05-03 00:00:00-04:00,399.2320083912343,404.06510458639696,398.815177316325,403.5788269042969,17446700,0.0,0.0,0.022169719115075592,0.013228977738341684
2024-05-06 00:00:00-04:00,405.66292597330005,410.7937370714025,403.29101993493754,410.4067077636719,16996600,0.0,0.0,0.016918332687938964,0.013660166928161759
2024-05-07 00:00:00-04:00,411.5181933814727,411.52812730475875,405.9903890817075,406.2384948730469,20018200,0.0,0.0,-0.01015629815930108,0.013562057497607891
2024-05-08 00:00:00-04:00,405.07737479693975,409.1066104061556,403.6284151762591,407.4294128417969,11792300,0.0,0.0,0.0029315734076904576,0.013575777205444884
2024-05-09 00:00:00-04:00,407.45921271703617,409.59291660377954,406.00034935781423,409.1959533691406,14689700,0.0,0.0,0.004335819829555776,0.013608143728449247
2024-05-10 00:00:00-04:00,409.8112455392715,412.23276061100023,408.67986853475014,411.59759521484375,13402300,0.0,0.0,0.0058691730109474705,0.013657910522159311
2024-05-13 00:00:00-04:00,414.84283115281045,415.18025140614657,407.7073059282806,410.5853271484375,15440200,0.0,0.0,-0.002459363412650295,0.013542340866101866
2024-05-14 00:00:00-04:00,408.8981987547859,414.3267549073316,408.43175863614476,413.40380859375,15109300,0.0,0.0,0.006864544977501108,0.013552579164193442
2024-05-15 00:00:00-04:00,415.48172683662517,421.35753100749633,414.85536761085484,420.6317443847656,22239500,0.75,0.0,0.01748396033312427,0.013927670703237232
2024-05-16 00:00:00-04:00,419.35914332573157,422.9582208339026,417.91755229509,418.5538330078125,17530100,0.0,0.0,-0.004939977556835062,0.013910510602377843
2024-05-17 00:00:00-04:00,420.09485405964773,420.4726599302369,415.6109428181483,417.7783203125,15352200,0.0,0.0,-0.0018528385936392722,0.013497617817376368
2024-05-20 00:00:00-04:00,417.778343258253,424.30037978174784,417.55961512858175,422.878662109375,16272100,0.0,0.0,0.01220824908544782,0.01368174905362454
2024-05-21 00:00:00-04:00,424.36001790160714,430.46450167288947,422.39149513236316,426.5572509765625,21453300,0.0,0.0,0.008698922875035153,0.0137535247348198
2024-05-22 00:00:00-04:00,427.6012125858257,429.90779482091807,424.6583495892153,428.0287170410156,18073700,0.0,0.0,0.0034496332229363436,0.013691051453112578
2024-05-23 00:00:00-04:00,430.4645069803894,431.09086617504613,422.95820916796526,424.529052734375,17211700,0.0,0.0,-0.008176237171267364,0.013641103478114409
2024-05-24 00:00:00-04:00,424.71796179341015,428.565562226306,421.95405016489985,427.6707763671875,11845800,0.0,0.0,0.007400491468314785,0.013434106180795501
2024-05-28 00:00:00-04:00,427.14385491376675,428.3269711402922,424.13138989907134,427.8298645019531,15718000,0.0,0.0,0.0003719873873939683,0.012872929309000474
2024-05-29 00:00:00-04:00,423.22665032702537,428.44627000677747,423.22665032702537,426.6865234375,15517100,0.0,0.0,-0.0026724199484861044,0.01289379861312816
2024-05-30 00:00:00-04:00,421.84466424386284,421.84466424386284,411.84288150879064,412.2704162597656,28424800,0.0,0.0,-0.03378617881247892,0.014341662448775336
2024-05-31 00:00:00-04:00,414.3383733012913,414.3383733012913,402.1692127903504,412.7277526855469,47995300,0.0,0.0,0.0011093117714588985,0.013896636487984433
2024-06-03 00:00:00-04:00,413.1254229827006,414.02020882309534,406.553688084388,411.1270446777344,17484700,0.0,0.0,-0.0038783629096831307,0.013686293297842152
2024-06-04 00:00:00-04:00,410.04337212748766,414.03017705380546,407.30928563189894,413.6623229980469,14348900,0.0,0.0,0.006166654208554334,0.013702084981125712
2024-06-05 00:00:00-04:00,415.39223173706347,421.6259378345122,413.89096003424896,421.5563659667969,16988000,0.0,0.0,0.019083301837927502,0.013808596291377699
2024-06-06 00:00:00-04:00,421.5563568996983,422.848821948627,418.14618249774657,422.0633850097656,14861300,0.0,0.0,0.0012027313163827102,0.013802480688582012
2024-06-07 00:00:00-04:00,423.73371564550735,423.81323935854607,420.55222098628695,421.3973083496094,13621700,0.0,0.0,-0.001578143671810861,0.012926846523999615
2024-06-10 00:00:00-04:00,422.24237348386436,425.6027887352665,421.4370631899479,425.3940124511719,14003000,0.0,0.0,0.00948440823510599,0.012646786763430272
2024-06-11 00:00:00-04:00,423.01786084549974,430.3153823959729,422.78918087724,430.1761779785156,14551100,0.0,0.0,0.011241732105697233,0.012553465850754316
2024-06-12 00:00:00-04:00,432.8009161252906,440.8341457768561,430.7428874309175,438.5076904296875,22366200,0.0,0.0,0.019367675100753656,0.011080376100925804
2024-06-13 00:00:00-04:00,438.2989324414096,440.8242426789463,436.8274858579273,439.0246887207031,15960600,0.0,0.0,0.0011789948096669889,0.010925818108972767
2024-06-14 00:00:00-04:00,435.74378876375306,440.5756810111054,434.19281849694386,440.00897216796875,13582000,0.0,0.0,0.0022419774389768055,0.010909199776688262
2024-06-17 00:00:00-04:00,440.0288392462003,448.3305259626429,438.16966532085047,445.775390625,20790000,0.0,0.0,0.013105229260711448,0.010497063727645195
2024-06-18 00:00:00-04:00,447.10763493198164,447.53516969127554,442.3155500964385,443.75714111328125,17112500,0.0,0.0,-0.004527503209383221,0.010270662529402749
2024-06-20 00:00:00-04:00,443.71738383441055,443.94606381625726,438.7164921470121,443.1208801269531,19877400,0.0,0.0,-0.001433804501110414,0.010015664329763039
