Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200,EMA_50,RSI,EMA_12,EMA_26,MACD,Signal_Line,SMA_20,StdDev,Upper_Band,Lower_Band
2024-03-14 00:00:00-04:00,172.0973925529764,173.49080701178275,171.2414336176872,172.1869659423828,72913500,0.0,0.0,,,177.54967237891083,,173.01652145655564,175.61948904406253,-2.602967587506896,-2.161876949670271,,,,
2024-03-15 00:00:00-04:00,170.3655638276482,171.80874633789062,169.48969463541124,171.80874633789062,121664700,0.0,0.0,,,177.32453802436103,,172.83070989983793,175.33721180656832,-2.506501906730392,-2.2308019410822957,,,,
2024-03-18 00:00:00-04:00,174.7448914522954,176.87483361469177,172.70452267737835,172.90357971191406,75604200,0.0,0.0,,,177.1511671101474,32.57916040886971,172.84192064015733,175.15694276251983,-2.3150221223625067,-2.2476459773383377,,,,
2024-03-19 00:00:00-04:00,173.52064400091257,175.77997984762692,172.21680308785983,175.25247192382812,55215200,0.0,0.0,,,177.07670847538978,39.08417070308973,173.21277468379898,175.1640189966908,-1.9512443128918164,-2.188365644449034,,,,
2024-03-20 00:00:00-04:00,174.89417408943874,177.83030700683594,174.2671300256647,177.83030700683594,53423100,0.0,0.0,,,177.10626135897593,46.05761575163741,173.9231642719585,175.3615218122571,-1.4383575402985969,-2.0383640236189464,,,,
2024-03-21 00:00:00-04:00,176.2179350177799,176.65586961417029,170.03711298613993,170.5646209716797,106181300,0.0,0.0,,,176.84972644182704,37.28133289615985,173.40646530268484,175.0061958240662,-1.5997305213813604,-1.9506373231714293,,,,
2024-03-22 00:00:00-04:00,170.95279171103329,172.23673773536032,169.26078406375387,171.47035217285156,71106600,0.0,0.0,,,176.63877058814174,45.12784109721115,173.10860174424894,174.7442814795318,-1.6356797352828494,-1.8876458055937135,,,,
2024-03-25 00:00:00-04:00,169.76839047714014,171.13194711675717,168.65364374159117,170.0470733642578,54288300,0.0,0.0,,,176.38027265779337,51.43759415748112,172.63759737809647,174.39634013765965,-1.7587427595631766,-1.8618651963876063,,,,
2024-03-26 00:00:00-04:00,169.20106023000122,170.61438491064948,168.78303590364706,168.9124298095703,57388400,0.0,0.0,,,176.0874160755101,51.155551125165594,172.0644946752463,173.99012455780118,-1.9256298825548868,-1.8746181336210626,172.7498031616211,3.836902707043912,180.42360857570893,165.07599774753325
2024-03-27 00:00:00-04:00,169.609133760084,172.78414425918754,169.31054062211945,172.49549865722656,60273300,0.0,0.0,,,175.94655656891075,57.428471774491875,172.13080298016632,173.879411528129,-1.7486085479626752,-1.8494162164893853,172.34620895385743,3.3670772799613666,179.08036351378016,165.6120543939347
2024-03-28 00:00:00-04:00,170.94283813483634,171.4205780589011,169.70866021166748,170.67410278320312,65672700,0.0,0.0,,,175.73979367535358,51.28821987557294,171.90669525755658,173.6419812507271,-1.7352859931705211,-1.8265901718256126,171.8848876953125,2.8734614756805983,177.6318106466737,166.1379647439513
2024-04-01 00:00:00-04:00,170.38547862745995,170.4451942217802,168.68350825393796,169.23092651367188,46240500,0.0,0.0,,,175.48454398273861,45.23474942549482,171.49503852772816,173.31523645538968,-1.8201979276615248,-1.825311722992795,171.40565032958983,2.420234663187188,176.2461196559642,166.56518100321546
2024-04-02 00:00:00-04:00,168.28537106183597,168.54414366405445,167.43935975957754,168.04649353027344,49329500,0.0,0.0,,,175.1928557297008,42.49571653274224,170.96449314350434,172.92495920167738,-1.96046605817304,-1.8523425900288442,171.09412002563477,2.432140831960828,175.9584016895564,166.22983836171312
2024-04-03 00:00:00-04:00,167.99673277562965,169.8778497555363,167.78772821512752,168.85269165039062,47691700,0.0,0.0,,,174.94422184423766,47.35331935134542,170.63960060610225,172.62330975343392,-1.9837091473316661,-1.8786159014894086,171.07072982788085,2.4522619746487124,175.97525377717827,166.16620587858344
2024-04-04 00:00:00-04:00,169.48968886138192,171.11203328162168,168.026611328125,168.026611328125,53704400,0.0,0.0,,,174.67294300046854,42.236253350775115,170.23760225564422,172.2828135737814,-2.045211318137177,-1.9119349848189624,171.05580139160156,2.470695020133835,175.99719143186923,166.1144113513339
2024-04-05 00:00:00-04:00,168.79298281447828,169.5892261323792,168.15599119757314,168.7830352783203,42055200,0.0,0.0,,,174.44196622705098,44.4322334242889,170.01382272067133,172.0235707370806,-2.009748016409276,-1.9314975911370253,171.08466491699218,2.438813762228992,175.96229244145016,166.2070373925342
2024-04-08 00:00:00-04:00,168.23561647794648,168.40481571452685,167.4493358859462,167.65834045410156,37425500,0.0,0.0,,,174.17594168693532,40.35856126730541,169.65144083350677,171.70022034574882,-2.0487795122420493,-1.9549539753580303,170.97120056152343,2.5459143684512755,176.063029298426,165.87937182462088
2024-04-09 00:00:00-04:00,167.90716183961618,169.2806811483862,167.55881583801002,168.8726043701172,42451200,0.0,0.0,,,173.96796767451107,37.76251652938763,169.53161983913913,171.49076731051684,-1.9591474713777188,-1.955792674561968,170.81792373657225,2.576729630374967,175.9713829973222,165.6644644758223
2024-04-10 00:00:00-04:00,168.0066808175879,168.2953112001811,166.32462100940634,166.99147033691406,49709300,0.0,0.0,,,173.6943795436249,28.63865295532105,169.14082760802756,171.15748605321292,-2.0166584451853566,-1.9679658286866457,170.5467041015625,2.6829707609314823,175.91264562342548,165.18076257969955
2024-04-11 00:00:00-04:00,167.54885233902874,174.63540094951088,167.36970557110288,174.2173614501953,91070300,0.0,0.0,,,173.71488863800022,57.210187138490674,169.92183281451491,171.38414349002642,-1.4623106755115032,-1.8668347980516173,170.7412841796875,2.80447003029487,176.35022424027724,165.13234411909778
2024-04-12 00:00:00-04:00,173.44102962389059,177.52176704196785,173.39127675717174,175.72027587890625,101593300,0.0,0.0,,,173.7935312748985,58.19575315547222,170.81390097826744,171.7053384817953,-0.8914375035278681,-1.6717553391468676,170.91794967651367,3.0044890930260975,176.92692786256586,164.90897149046148
2024-04-15 00:00:00-04:00,174.53586805138283,175.7999037342719,171.68930847441092,171.87841796875,73531800,0.0,0.0,,,173.71842879230445,53.230320370136106,170.97767282295706,171.71815918453268,-0.7404863615756199,-1.485501543632618,170.92143325805665,3.0056164744113607,176.93266620687936,164.91020030923394
2024-04-16 00:00:00-04:00,170.94284143183614,172.94338974194338,167.47920033817573,168.583984375,73711200,0.0,0.0,,,173.51707803084153,49.46167016549797,170.60941306173288,171.48599808753028,-0.8765850257973966,-1.3637182400655736,170.70545349121093,3.0108810998953617,176.72721569100165,164.68369129142022
2024-04-17 00:00:00-04:00,168.81289870293196,169.84800441976404,167.21046447753906,167.21046447753906,50901200,0.0,0.0,,,173.26975985228066,40.66130150762983,170.0864978949338,171.1692918941976,-1.0827939992637994,-1.3075333919052188,170.3033531188965,2.9068754463137427,176.117104011524,164.489602226269
2024-04-18 00:00:00-04:00,167.24032724180861,167.847461101441,165.7672868824189,166.25497436523438,43122900,0.0,0.0,,,172.99467022533767,41.94486690111622,169.4970327365185,170.8052683735337,-1.3082356370152013,-1.3076738409272153,169.7245864868164,2.4450109434799963,174.6146083737764,164.8345645998564
2024-04-19 00:00:00-04:00,165.42886837664992,165.6179626751691,163.30887389276177,164.22454833984375,67772100,0.0,0.0,,,172.65074387688693,41.065706262811986,168.6858812908762,170.3178076302974,-1.6319263394211987,-1.3725243406260121,169.4075828552246,2.725304689818125,174.85819223486087,163.95697347558834
2024-04-22 00:00:00-04:00,164.74211969252124,166.47393259764522,163.9956444231876,165.06060791015625,48116400,0.0,0.0,,,172.35309148603477,44.6043518566006,168.1281469246116,169.92838542880548,-1.800238504193885,-1.4580671733395867,169.08709564208985,2.8442496025841257,174.7755948472581,163.3985964369216
2024-04-23 00:00:00-04:00,164.57292762929356,166.26493527613894,164.1449405589347,166.11563110351562,49537800,0.0,0.0,,,172.1084851965242,45.09807350922145,167.81852910598144,169.6459591824877,-1.8274300765062605,-1.5319397539729214,168.89052352905273,2.909517889152469,174.70955930735767,163.0714877507478
2024-04-24 00:00:00-04:00,165.75730653407012,168.50434510258808,165.42887079721268,168.2256622314453,48251800,0.0,0.0,,,171.95621762926623,50.34081533373777,167.88116497143744,169.54075200092902,-1.6595870294915755,-1.5574692090766524,168.85618515014647,2.9132959339197932,174.68277701798607,163.02959328230688
2024-04-25 00:00:00-04:00,168.73327450279362,169.80820075027214,167.3597550998357,169.09158325195312,50558300,0.0,0.0,,,171.84387902623436,50.526322913071475,168.06738316843985,169.5074802417456,-1.4400970733057648,-1.533994781922475,168.6859893798828,2.7861504118584763,174.25829020359976,163.11368855616587
2024-04-26 00:00:00-04:00,169.081624768213,170.53475474394267,168.38490238817732,168.5043487548828,44838400,0.0,0.0,,,171.71291705480883,51.47008133651085,168.13460864327723,169.4331742056817,-1.2985655624044625,-1.4869089380188727,168.5775016784668,2.7466252500257546,174.07075217851832,163.0842511784153
2024-04-29 00:00:00-04:00,172.555222179483,175.20272483761752,172.28650201133235,172.6846160888672,68169400,0.0,0.0,,,171.75102289928174,56.005020849698525,168.8346097887526,169.6740217525843,-0.8394119638317079,-1.3574095431814397,168.75018615722655,2.8944600550767854,174.53910626738013,162.96126604707297
2024-04-30 00:00:00-04:00,172.51541154910535,174.1676137755898,169.20105955998108,169.52951049804688,65934800,0.0,0.0,,,171.66390476589999,53.84386423290258,168.94151759018249,169.66331721521115,-0.721799625028666,-1.230287559550885,168.82433700561523,2.8944800219046587,174.61329704942455,163.03537696180592
2024-05-01 00:00:00-04:00,168.78303163206596,171.89832652202932,168.31523926242042,168.5043487548828,50383100,0.0,0.0,,,171.5400006086052,39.34673915888839,168.87426084629024,169.57746769963128,-0.7032068533410438,-1.1248714183089168,168.80691986083986,2.8953483446727235,174.5976165501853,163.0162231714944
2024-05-02 00:00:00-04:00,171.69925171807526,172.60497864880503,170.08687006909776,172.21681213378906,94214900,0.0,0.0,,,171.5665422370438,43.96433113517987,169.38849950590543,169.77297469475408,-0.38447518884865417,-0.9767921724168643,169.01642990112305,2.986094029173832,174.9886179594707,163.0442418427754
2024-05-03 00:00:00-04:00,185.7727942523785,186.12115543095717,181.80155578938326,182.51817321777344,163224100,0.0,0.0,,,171.9960179617783,64.99296244357376,171.40844930773127,170.71706347423702,0.6913858334942518,-0.6431565712346411,169.70318679809571,4.244056477489277,178.19129975307428,161.21507384311715
2024-05-06 00:00:00-04:00,181.4930249418685,183.3343214775735,179.5720873686165,180.8560333251953,78569700,0.0,0.0,,,172.3434695446574,68.12699382935592,172.8619237719565,171.4680982780117,1.393825493944803,-0.2357601581987523,170.3630714416504,4.886737834118841,180.13654710988808,160.5895957734127
2024-05-07 00:00:00-04:00,182.58785409480518,184.0310366275269,180.46787458450643,181.54278564453125,77305800,0.0,0.0,,,172.7042270387701,71.60861857394801,174.19744098312185,172.2143714162724,1.9830695668494513,0.20800578681088844,170.9965805053711,5.469830024392694,181.93624055415648,160.05692045658571
2024-05-08 00:00:00-04:00,181.9906634485607,182.20963072654146,180.5972339353124,181.8811798095703,45057100,0.0,0.0,171.58898315429687,,173.0641075395858,74.00608638617656,175.3795546487293,172.93043129725743,2.449123351471883,0.6562292997430874,171.7410659790039,5.892949362370073,183.52696470374406,159.95516725426376
2024-05-09 00:00:00-04:00,181.70204263297254,183.792179594264,181.2541604804327,183.70260620117188,48983000,0.0,0.0,171.6516876220703,,173.48130356553034,80.11697479308816,176.66002411833585,173.72837017902887,2.931653939306983,1.1113142276558667,172.21532821655273,6.457382977272898,185.13009417109853,159.30056226200693
2024-05-10 00:00:00-04:00,184.28063783698332,184.47000383075684,181.51992740382525,182.4368438720703,50759500,0.25,0.0,171.7024139404297,,173.83250122461035,76.51480543405322,177.54876561891038,174.37344230443935,3.1753233144710293,1.5241160450188995,172.55115661621093,6.814061364437653,186.17927934508623,158.92303388733563
2024-05-13 00:00:00-04:00,184.81883849593646,186.47328168344126,184.00157793065927,185.65602111816406,72044800,0.0,0.0,171.83922088623046,,174.29616867141638,77.96982506505402,178.79603569571864,175.2091888832338,3.5868468124848505,1.9366621985120898,173.24003677368165,7.41261723857847,188.06527125083858,158.41480229652473
2024-05-14 00:00:00-04:00,186.8819036535792,187.66926595480425,185.6659889969534,186.8021697998047,52393600,0.0,0.0,172.08972229003905,,174.78660008821592,77.34468002526413,180.0277486348088,176.0679282103872,3.9598204244215935,2.3412938436939905,174.15094604492188,7.912842680558526,189.97663140603893,158.32526068380483
2024-05-15 00:00:00-04:00,187.28058361009533,190.01139602124525,186.7423838683229,189.0845184326172,70400000,0.0,0.0,172.48500274658204,,175.34730276838852,78.25158296423017,181.42109783447162,177.03212007870056,4.388977755771066,2.7508306261094058,175.2446487426758,8.399768463312665,192.04418566930113,158.44511181605046
2024-05-16 00:00:00-04:00,189.83199615864385,190.45989075478766,189.02471179656044,189.2041015625,52845200,0.0,0.0,172.90258117675782,,175.8907066426674,79.64213872455983,182.61848302339905,177.93374833675978,4.684734686639274,3.1376114382153792,176.39210510253906,8.670230526191142,193.73256615492136,159.05164405015677
2024-05-17 00:00:00-04:00,188.87519880271202,190.17084727488813,188.54630236847427,189.23399353027344,41282900,0.0,0.0,173.32314575195312,,176.41397279512253,76.89581016752783,183.6362538706105,178.7708035362793,4.8654503343312,3.483179217438544,177.64257736206054,8.626385757628656,194.89534887731784,160.38980584680323
2024-05-20 00:00:00-04:00,188.69582178398366,191.27714266640717,188.37688635675946,190.40008544921875,44361300,0.0,0.0,173.73259490966797,,176.96244780116552,86.26297119162632,184.6768433442425,179.63223182612666,5.0446115181158575,3.7954656775740068,178.90955123901367,8.541600043491718,195.9927513259971,161.82635115203024
2024-05-21 00:00:00-04:00,190.44991454290118,192.08442053272114,190.28048580582154,191.70570373535156,42309400,0.0,0.0,174.1279461669922,,177.54061470054538,89.92364608331714,185.7582064813362,180.5265630786618,5.231643402674393,4.082701222594085,180.18905487060547,8.440298791691276,197.06965245398803,163.30845728722292
2024-05-22 00:00:00-04:00,191.625965130265,192.17412585880137,189.63266445026173,190.2605438232422,34648500,0.0,0.0,174.48483978271486,,178.03943545045507,83.6764253574073,186.45087376470636,181.24759868937147,5.203275075334886,4.306815993142245,181.29079895019532,8.232060419045922,197.75491978828717,164.82667811210348
2024-05-23 00:00:00-04:00,190.34027016979292,190.36020743395642,186.0048504863481,186.25401306152344,51005900,0.0,0.0,174.8034048461914,,178.36157574892835,59.11401603082874,186.42058750267822,181.61844419841978,4.802143304258436,4.405881455365484,182.14892044067383,7.7753143003924405,197.6995490414587,166.59829183988896
2024-05-24 00:00:00-04:00,188.1875250894915,189.94162421863646,187.41012383078694,189.3436279296875,36294600,0.0,0.0,175.1465380859375,,178.79224446189932,69.35818079184918,186.8702860299104,182.1906800303655,4.67960599954489,4.4606263642013655,183.19088439941407,7.227616766940267,197.64611793329462,168.73565086553353
2024-05-28 00:00:00-04:00,190.86848939299406,192.35350378297326,188.46657377923762,189.3535919189453,52280100,0.0,0.0,175.4974349975586,,179.20641495041093,68.38207674888444,187.25233308976192,182.72126609618624,4.531066993575678,4.474714490076228,184.02433319091796,6.906270952289307,197.83687509549657,170.21179128633935
2024-05-29 00:00:00-04:00,188.97487295416659,191.6060292626522,188.8752018363686,189.652587890625,53068000,0.0,0.0,175.83241516113281,,179.61606879120365,68.32333532645885,187.62160305912548,183.23469734021873,4.386905718906746,4.457152735842332,185.03048706054688,6.102482000412818,197.23545106137252,172.82552305972123
2024-05-30 00:00:00-04:00,190.12102272627732,191.53626445370173,189.99146851693155,190.6492462158203,49947900,0.0,0.0,176.14035064697265,,180.04874241569843,67.0414943195643,188.08739431400159,183.7839231828559,4.303471131145699,4.426416414903005,186.13773193359376,4.820476214251625,195.778684362097,176.4967795050905
2024-05-31 00:00:00-04:00,190.79873376551856,191.92495345858123,189.2738600399137,191.60601806640625,75158300,0.0,0.0,176.41586486816405,,180.50196891180462,72.84007677835002,188.62872104514076,184.36333761867442,4.265383426466343,4.394209817215673,187.1071922302246,3.690784451876065,194.48876113397674,179.72562332647246
2024-06-03 00:00:00-04:00,192.25384615761888,194.33685694398167,191.8751293663799,193.38006591796875,50080500,0.0,0.0,176.87217376708983,,181.00699232381106,70.7329899972722,189.35969717942197,185.03124341862213,4.328453760799846,4.381058605932507,187.65028686523436,3.778099777792917,195.2064864208202,180.09408730964853
2024-06-04 00:00:00-04:00,193.98802704232938,194.66575720064256,192.38341934135104,193.69900512695312,47471400,0.0,0.0,177.31674682617188,,181.50471831609113,69.37289712015293,190.0272830175037,185.67329984146144,4.353983176042249,4.375643519954456,188.29243545532228,3.651854149797696,195.59614375491768,180.98872715572688
2024-06-05 00:00:00-04:00,194.74547082752238,196.24044634116564,194.2172473626493,195.21389770507812,54156800,0.0,0.0,177.8200833129883,,182.04233319409062,67.99291203923104,190.825223738669,186.38001079432195,4.445212944347048,4.389557404832974,188.97599105834962,3.601086369375816,196.17816379710126,181.77381831959798
2024-06-06 00:00:00-04:00,195.03450583879902,195.84179017422778,193.5195930765027,193.82855224609375,41181800,0.0,0.0,178.31840576171874,,182.5045378627966,62.63613105939567,191.2872742782728,186.93175460556432,4.355519672708482,4.382749858408076,189.57335968017577,3.3439863995924597,196.2613324793607,182.88538688099084
2024-06-07 00:00:00-04:00,193.99796669662618,196.28030430445062,193.48968053965237,196.23046875,53103900,0.0,0.0,178.7931051635742,,183.0428096622948,66.92377820346728,192.0477657354616,187.62054824589288,4.427217489568733,4.391643384640208,190.1997528076172,3.3597199407619054,196.919192689141,183.48031292609338
2024-06-10 00:00:00-04:00,196.24045118441725,196.63912045583442,191.5063619410421,192.47311401367188,97262100,0.0,0.0,179.2290853881836,,183.41262551921153,54.45586250054116,192.11320393210934,187.97999756202466,4.133206370084679,4.339955981729102,190.70156631469726,2.8500759328808947,196.40171818045906,185.00141444893546
2024-06-11 00:00:00-04:00,193.00132161576843,206.46607669963058,192.9813995595946,206.4561004638672,172373300,0.0,0.0,179.9735888671875,,184.31629120331567,70.52133264835626,194.31980339853362,189.34859777697596,4.971205621557658,4.466205909694813,191.74157028198243,4.325270776606001,200.39211183519444,183.09102872877043
2024-06-12 00:00:00-04:00,206.67537368785207,219.46239922329934,206.20694681699416,212.35629272460938,198134300,0.0,0.0,180.8597848510742,,185.4158991061115,77.35014307164914,197.0946479102376,191.05287147680068,6.041776433436922,4.781320014443235,193.01927642822267,6.170258984877136,205.35979439797694,180.6787584584684
2024-06-13 00:00:00-04:00,214.0207098376566,216.02397164318222,210.89122822700367,213.5223846435547,97862700,0.0,0.0,181.7531787109375,,186.51811422522692,86.30576923389475,199.6219920230556,192.71727985952322,6.904712163532395,5.205998444261067,194.24116973876954,7.603338891313798,209.44784752139714,179.03449195614195
2024-06-14 00:00:00-04:00,213.13368913916617,214.44925972841028,210.59222763705992,211.7782440185547,70122700,0.0,0.0,182.6282113647461,,187.50870755045548,80.97993760501183,201.49218463774778,194.1292031305626,7.3629815071851965,5.637395056845893,195.36987686157227,8.445184883857394,212.26024662928705,178.47950709385748
2024-06-17 00:00:00-04:00,212.65527993528355,218.21659070332575,212.0074632920053,215.94422912597656,93728300,0.0,0.0,183.57143524169922,,188.62382604361318,82.93829546262148,203.71557609747526,195.74513098207473,7.970445115400537,6.1040050685568215,196.70538864135742,9.473188979246203,215.65176659984982,177.759010682865
2024-06-18 00:00:00-04:00,216.86113841241473,217.89766325641614,212.28651711595563,213.5721893310547,79943300,0.0,0.0,184.48971221923827,,189.60219323135598,78.18224311666832,205.23197813341054,197.0656538227399,8.166324310670632,6.5164689169795835,197.8639938354492,10.0602649241547,217.9845236837586,177.74346398713982
2024-06-20 00:00:00-04:00,213.21341001933183,213.5223844137921,208.15043943546107,208.97764587402344,86172500,0.0,0.0,185.2918130493164,,190.36201490361745,69.90691973326845,205.80823470888942,197.94802360431646,7.860211104572954,6.785217354498259,198.72759094238282,10.243463646213955,219.21451823481073,178.2406636499549
2024-06-21 00:00:00-04:00,209.6852627905662,211.18023828891836,206.41625091745033,206.79498291015625,246421400,0.0,0.0,186.08788330078124,,191.00644502152093,66.0691904513148,205.96004212446894,198.60335392326758,7.356688201201365,6.89951152383888,199.5543128967285,10.191237062462394,219.9367870216533,179.17183877180372
2024-06-24 00:00:00-04:00,207.02420349475855,211.98751777765062,205.89798377862786,207.4427947998047,80727000,0.0,0.0,186.75239196777343,,191.65100775792422,65.24087836038865,206.18815792067443,199.25812732152957,6.930030599144857,6.905615338900076,200.61375198364257,9.830797183111567,220.2753463498657,180.95215761741943
2024-06-25 00:00:00-04:00,208.44940858434205,210.67194975002218,207.91122410230182,208.36968994140625,56713900,0.0,0.0,187.40538024902344,,192.3066423533549,65.69296911214556,206.52377823155624,199.93305788596487,6.5907203455913645,6.842636340238334,201.5650550842285,9.600674914552583,220.76640491333367,182.36370525512334
2024-06-26 00:00:00-04:00,210.79155216910215,214.1402980033581,209.9344322470105,212.5356903076172,66213200,0.0,0.0,188.2185256958008,,193.09993835156126,67.53432025067012,207.44868778171946,200.86658621349466,6.5821015682248,6.790529385835628,202.72416000366212,9.446945309034664,221.61805062173144,183.8302693855928
2024-06-27 00:00:00-04:00,213.97086306596705,215.01734896028734,211.6387049296034,213.38284301757812,49772700,0.0,0.0,189.11450286865235,,193.89534637767957,70.01226180675192,208.36163474108233,201.79371634713047,6.567918393951857,6.746007187458874,203.91067276000976,9.20593633829837,222.3225454366065,185.49880008341302
2024-06-28 00:00:00-04:00,215.0472324898511,215.34623061165473,209.5955543096767,209.9144744873047,82542700,0.0,0.0,189.96858306884766,,194.5235474800178,63.70532410796457,208.6005331635781,202.39525398714338,6.205279176434715,6.637861585254043,204.873934173584,8.741488382262459,222.3569109381089,187.39095740905907
2024-07-01 00:00:00-04:00,211.37956216985054,216.78140506529675,211.2101334408119,216.02395629882812,60402900,0.0,0.0,190.96396270751953,,195.36670076702998,72.52619202464088,209.74259826130884,203.40478749171263,6.337810769596217,6.577851422122478,206.09483108520507,8.492511790728434,223.07985466666193,189.10980750374821
2024-07-02 00:00:00-04:00,215.42595595595571,219.64179766849512,214.3794853085834,219.53216552734375,58046200,0.0,0.0,192.07011505126954,,196.31436605174818,65.64138488422734,211.24868553300652,204.59940808694455,6.649277446061973,6.592136626910377,207.40243606567384,8.444968797270429,224.2923736602147,190.51249847113297
2024-07-03 00:00:00-04:00,219.26306558331447,220.80787658691406,218.29631357753755,220.80787658691406,37369800,0.0,0.0,193.18506042480467,,197.27489587665664,61.36726611219358,212.71933031053078,205.8000353832386,6.919294927292185,6.65756828698674,208.75787963867188,8.3041198786954,225.3661193960627,192.14963988128108
2024-07-05 00:00:00-04:00,220.90754038733803,225.69146503075916,220.90754038733803,225.5818328857422,60412400,0.0,0.0,194.37438446044922,,198.38497183779725,64.784910833478,214.6981768605633,207.26535371675737,7.432823143805933,6.812619258350579,210.2762763977051,8.471950978066197,227.22017835383747,193.3323744415727
2024-07-08 00:00:00-04:00,226.32931907748747,227.08678305881674,222.50218547217585,227.056884765625,59085900,0.0,0.0,195.5510089111328,,199.50936058006502,68.85606171027491,216.5995165382651,208.73139305371052,7.868123484554587,7.023720103591382,211.93769302368165,8.333698861120416,228.60509074592247,195.27029530144083
2024-07-09 00:00:00-04:00,227.1664984715379,228.631575647805,225.6117264169712,227.9139862060547,48076100,0.0,0.0,196.72745697021483,,200.62326746735874,66.08622685137716,218.3402041794635,210.1523258798101,8.18787829965342,7.25655174280379,213.52186889648436,8.201068553596354,229.92400600367708,197.11973178929165
2024-07-10 00:00:00-04:00,228.53191911989683,232.2992560750062,228.48208356286247,232.1995849609375,62627700,0.0,0.0,198.00136169433594,,201.86155442789124,73.8089062060567,220.47241660738257,211.7854561821158,8.686960425266761,7.542633479296385,215.50819244384766,7.625408888316682,230.75901022048103,200.2573746672143
2024-07-11 00:00:00-04:00,230.61492037011672,231.61157070495582,225.01375035477759,226.80772399902344,64710600,0.0,0.0,199.08382385253907,,202.8398355875435,72.33457674261427,221.44707928301963,212.89821676114602,8.548862521873616,7.743879287811832,216.52577362060546,7.7113039674606485,231.94838155552677,201.10316568568416
2024-07-12 00:00:00-04:00,228.1531925563972,231.86073301422448,227.91399100155513,229.76776123046875,53046500,0.0,0.0,200.2885888671875,,203.89583267157977,78.22677653820656,222.7271841980118,214.14781264776252,8.579371550249277,7.910977740299321,217.39634704589844,8.18415565472341,233.76465835534526,201.0280357364516
2024-07-15 00:00:00-04:00,235.68787221439834,236.43535998230433,232.3092281117703,233.61483764648438,62631300,0.0,0.0,201.59079864501953,,205.06128384706622,79.8137970665442,224.40220780546912,215.5898144995197,8.812393305949428,8.091260853429343,218.4009696960449,8.88663748828856,236.17424467262202,200.6276947194678
2024-07-16 00:00:00-04:00,234.2128217621178,235.47857190808813,231.55176727169922,234.03343200683594,43234300,0.0,0.0,202.82713104248046,,206.19744651999838,79.57729017064062,225.88393460567937,216.95600838895052,8.92792621672885,8.258593926089246,219.51372909545898,9.392670445888228,238.29906998723544,200.72838820368253
2024-07-17 00:00:00-04:00,228.68140979310064,230.68468664215072,225.88082486496336,228.1133270263672,57345900,0.0,0.0,203.73903411865234,,207.0568928143658,67.25545131742987,226.22691805501594,217.78247643616658,8.444441618849368,8.29576346464127,220.1221839904785,9.542233853414823,239.20665169730816,201.03771628364885
